,Unnamed: 0,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified
809,1411.0,8.173908267247165e+17,"Recovery complete + all lanes reopened #QE2Bridge #M25 C/W btwn J31 + J1A #Dartcharge. Long delays on approach, tak… …",2017-01-06T15:22:14.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
810,1414.0,8.17392048538026e+17,#M25 clockwise distributor J30 to J31 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-06T15:27:05.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
811,1415.0,8.173928099259023e+17,#M25 J31 clockwise access - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-06T15:30:06.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
812,1417.0,8.173939348298179e+17,M25 Clockwise - Slow moving traffic between J29 (A127) and the QE2 Bridge. Delays not helped by an earlier breakdown.,2017-01-06T15:34:35.000Z,97210159.0,Essex Travel News,Latest from ECC's Traffic Control with info on live incidents on Essex roads. Mon-Fri 0600-2000 Sat 0900-1730. Please send updates-but we cannot reply directly,58532.0,0.0
813,1418.0,8.17394305295913e+17,M25 j25 cw off slip bdv lorry @HighwaysSEAST are aware x,2017-01-06T15:36:03.000Z,2792948543.0,Julie Barnes💙🍺OR 💉OR 📱+🚗=❌,Interest in road safety anything I find funny/ serious Any views are mine only !emergency services supporter. Workshop Supervisor for EEast Ambulance service🚑,530.0,0.0
814,1421.0,8.173950688312361e+17,#M25 J30 clockwise access - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-06T15:39:05.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
815,1422.0,8.173957713771192e+17,#M25 anti-clockwise between J25 and J24 | Anti-Clockwise | Road Works | Hertfordshire https://t.co/wNfQzTaDkJ #east #uktraffic,2017-01-06T15:41:53.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
816,1426.0,8.173992142336532e+17,#방탄소년단 #love #GOT7M25 clockwise between J29 and J30 | Clockwise | Congestion https://t.co/tjCK1VsYA6 #travel #traveling,2017-01-06T15:55:33.000Z,471002654.0,Travel,,12.0,0.0
817,1428.0,8.174006022968074e+17,Anonymous: Commercial Gas Engineer - London / M25 area (Not S... https://t.co/b8cj74wjMH,2017-01-06T16:01:04.000Z,1068057936.0,JOBS UK,"JOBS is an international job board that provides the latest job-matching 
features for Job Search and Staff Recruitment.",1335.0,0.0
818,1431.0,8.17404586545791e+17,#M4 - MINOR - Berkshire Eastbound - Congestion - Between J5 for A4 Berkshire and J4B for M25 Richings Park,2017-01-06T16:16:54.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0
819,1432.0,8.17406089356542e+17,"#M4 slow London bound between J5, Langley and J4B M25",2017-01-06T16:22:53.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
820,1437.0,8.174091658700145e+17,M25 J3 clockwise exit | Clockwise | Congestion,2017-01-06T16:35:06.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
821,1439.0,8.174106789274132e+17,#M25 clockwise between J29 and J30 | Congestion https://t.co/NVTe9emxU6,2017-01-06T16:41:07.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
822,1440.0,8.174106858899784e+17,M25 J3 clockwise exit | Broken down vehicle https://t.co/FbTKKm6eA9,2017-01-06T16:41:08.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
823,1441.0,8.174109142489661e+17,#M25 J3 clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-06T16:42:03.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
824,1442.0,8.174109163419156e+17,#M25 J3 clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-06T16:42:03.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
825,1443.0,8.17410930887852e+17,"#Traffic #update M25 J3 clockwise exit | Clockwise | Broken down vehicle https://t.co/yrGckxSgAy January 6, 2017",2017-01-06T16:42:07.000Z,7.223857485241467e+17,UK TRAFFIC SOLUTIONS,,11.0,0.0
827,1445.0,8.17411000815276e+17,"Retweeted Highways England (@HighwaysSEAST):

M25 J3 clockwise exit | Broken down vehicle https://t.co/cqPKoprqkX https://t.co/ZDWcFuABMv",2017-01-06T16:42:24.000Z,7.9464860089054e+17,Always Cars,Your Local Taxi Company : Airport Transfer Corporate Travel and Event Travel: Call now to book: 01494 41 61 55 / 01628 43 61 29,615.0,0.0
828,1446.0,8.174110055379804e+17,M25 J3 clockwise exit | Broken down vehicle https://t.co/hRXS9AxSC0 Thx 2 HW England,2017-01-06T16:42:25.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
829,1447.0,8.17411555226751e+17,#M25 clockwise between J29 and J30 | Congestion https://t.co/ORYHkZVZJS Thx 2 HW England,2017-01-06T16:44:36.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
830,1448.0,8.174116721637868e+17,M25 J3 clockwise exit | Clockwise | Broken down vehicle,2017-01-06T16:45:04.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
831,1449.0,8.174116748104868e+17,#M25 J3 clockwise exit - Broken down vehicle - Full details at https://t.co/l5EmoAw0RN,2017-01-06T16:45:04.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
832,1450.0,8.174116760561992e+17,#M25 J3 clockwise exit - Broken down vehicle - Full details at https://t.co/LwI3prBa31,2017-01-06T16:45:05.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
833,1451.0,8.174117613264896e+17,"2 lanes (of 4) closed #M25 A/C btwn J22 + J21A due to a 2 vehicle collision, @HighwaysEAST + @HertsPolice towards. Approach with care. https://t.co/4yh7JaSQwM",2017-01-06T16:45:25.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
834,1452.0,8.174117618507735e+17,"2 lanes (of 4) closed #M25 A/C btwn J22 + J21A due to a 2 vehicle collision, @HighwaysEAST + @HertsPolice towards. Approach with care. https://t.co/MdM7Ca0suh",2017-01-06T16:45:25.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
835,1454.0,8.174122356266926e+17,"J22 #M25 Anticlock, collision [BR}",2017-01-06T16:47:18.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0
836,1455.0,8.174122854425108e+17,"2 lanes (of 4) closed #M25 A/C btwn J22 + J21A due to a 2 vehicle collision, HighwaysEAST + HertsPolice towards.… https://t.co/gJj17qH5Bq …",2017-01-06T16:47:30.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
837,1456.0,8.174127907387146e+17,A lorry has broken down blocking 1 lane on the clockwise exit slip at J3 of the #M25 to #Swanley and #M20. Congested approaching. https://t.co/USGDdfNgq1,2017-01-06T16:49:30.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
838,1457.0,8.174130370407465e+17,"M25 : Two lanes closed anticlockwise at J22, St Albans, queueing traffic",2017-01-06T16:50:29.000Z,20258343.0,5 live Travel,"BBC Radio 5 live's travel team with national travel updates for the UK.
Listen online via http://t.co/DMJqiz8E",3795.0,0.0
839,1458.0,8.174135925469389e+17,A lorry has broken down blocking 1 lane on the clockwise exit slip at J3 of the #M25 to #Swanley and #M20. Congeste… …,2017-01-06T16:52:41.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
840,1459.0,8.174136882692096e+17,M25 anti-clockwise within J11 | Anti-Clockwise | Congestion https://t.co/YXQZdp75RT,2017-01-06T16:53:04.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
841,1460.0,8.17413689259135e+17,M25 anti-clockwise within J11 | Anti-Clockwise | Congestion,2017-01-06T16:53:04.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
842,1461.0,8.17413689875669e+17,M25 J3 clockwise exit | Clockwise | Broken down vehicle https://t.co/EX2wB37Kw5,2017-01-06T16:53:05.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
843,1462.0,8.174139367399424e+17,"2 lanes (of 4) closed #M25 A/C btwn J22 + J21A due to a 2 vehicle collision, HighwaysEAST + HertsPolice towards.… https://t.co/wxIUg6SNl2 …",2017-01-06T16:54:03.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
844,1463.0,8.174143881602744e+17,"#M25 slow anticlockwise between J12 M3 and J11, Chertsey",2017-01-06T16:55:51.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
845,1464.0,8.174144998336143e+17,"@SmithPeterP @AveleyVillage @UKIPThurrock @thurrockcouncil @EnvAgency CCTV from M25 J31 might catch offender, if anyone can be bothered.",2017-01-06T16:56:18.000Z,19246617.0,Ste!,Outdoorsy indie nerd. Adventures hiking cycling photography van life world travel data centres radio music proud leftie remoaner trans ally. he/him,894.0,0.0
846,1465.0,8.174148036522312e+17,M25 anticlockwise is blocked at J22 St Albans after an accident. Traffic's stationary. #BOBTravel https://t.co/cUhW9hKmCr,2017-01-06T16:57:30.000Z,19181210.0,Hertfordshire,This account is no longer active - please follow @HeartHerts on 106.7 and 106.9fm and @HeartNewsEast for Hertfordshire’s News and Travel updates,12137.0,0.0
847,1466.0,8.174154537316557e+17,#M25 anti-clockwise within J12 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-06T17:00:05.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
848,1467.0,8.174159068213453e+17,Traffic held #M25 A/C btwn J22 + J21A whilst @HighwaysEAST Traffic Officers clear debris following earlier collision. Delays back to J23. https://t.co/4x3SO9cELP,2017-01-06T17:01:53.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
849,1468.0,8.174159072868475e+17,Traffic held #M25 A/C btwn J22 + J21A whilst @HighwaysEAST Traffic Officers clear debris following earlier collision. Delays back to J23. https://t.co/28hD5hfsdu,2017-01-06T17:01:53.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
850,1470.0,8.174164762316964e+17,Traffic held #M25 A/C btwn J22 + J21A whilst HighwaysEAST Traffic Officers clear debris following earlier collisio… …,2017-01-06T17:04:09.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
851,1471.0,8.174169602040136e+17,#M25 anti-clockwise between J23 and J22 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-06T17:06:04.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
852,1472.0,8.174169618901279e+17,#M25 anti-clockwise between J23 and J22 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-06T17:06:05.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
853,1473.0,8.174174415758991e+17,5 o'clock hot spot: M25 blocked anticlockwise (westbound) due to an accident at J22 London Colney #HeartNews https://t.co/Sukjmdn7kM,2017-01-06T17:07:59.000Z,2427032642.0,Hertfordshire News,We’ve moved. You can still find the latest news for Hertfordshire here @HeartNewsEast,4385.0,0.0
854,1474.0,8.174174417814446e+17,5 o'clock hot spot: M25 blocked anticlockwise (westbound) due to an accident at J22 London Colney #HeartNews https://t.co/fKih4B8nzj,2017-01-06T17:07:59.000Z,16167714.0,Heart News East,"We're the newsteam for Heart East covering the news across the East of England
Got a story? Get in contact east.news@global.com",9781.0,1.0
855,1475.0,8.174177365401682e+17,Eastern Traffic M40 southbound within J1A before M25 J16 clockwise access | Southbound | Road Works https://t.co/lWvczPrjZp Drive Safe All,2017-01-06T17:09:09.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
856,1477.0,8.174179490320957e+17,"Vehicles moved to hard shoulder + debris cleared #M25  A/C btwn J22 + J21A. All lanes have now reopened, delays back to J23. https://t.co/6b4E42omQS",2017-01-06T17:10:00.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
857,1478.0,8.17417950042923e+17,"Vehicles moved to hard shoulder + debris cleared #M25  A/C btwn J22 + J21A. All lanes have now reopened, delays back to J23. https://t.co/XiMfRAYm8b",2017-01-06T17:10:00.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
858,1480.0,8.174184813522412e+17,All lanes back open on the M25 anticlockwise now after an accident  at J22 St Albans but traffic looking slow. #BOBTravel https://t.co/G5q1xMHh3T,2017-01-06T17:12:07.000Z,19181210.0,Hertfordshire,This account is no longer active - please follow @HeartHerts on 106.7 and 106.9fm and @HeartNewsEast for Hertfordshire’s News and Travel updates,12137.0,0.0
859,1481.0,8.174186185856205e+17,"Vehicles moved to hard shoulder + debris cleared #M25  A/C btwn J22 + J21A. All lanes have now reopened, delays bac… …",2017-01-06T17:12:40.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
860,1482.0,8.174187242274611e+17,#M25 anti-clockwise between J10 and J9 | Anti-Clockwise | Road Works | Surrey https://t.co/ELsVDm1fkq #uktraffic,2017-01-06T17:13:05.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
861,1483.0,8.174189048299725e+17,link road from M3 J2 eastbound to M25 J12 anti-clockwise | Anti-Clockwise | Congestion,2017-01-06T17:13:48.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
862,1484.0,8.174191100197233e+17,"#Traffic #update M25 anti-clockwise within J22 | Anti-Clockwise | Accident https://t.co/OqiOjxzVBT January 6, 2017",2017-01-06T17:14:37.000Z,7.223857485241467e+17,UK TRAFFIC SOLUTIONS,,11.0,0.0
863,1485.0,8.174192247464919e+17,#M25 anti-clockwise within J22 - Accident - Full details at https://t.co/l5EmoAw0RN,2017-01-06T17:15:04.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
864,1486.0,8.174192257531208e+17,#M25 anti-clockwise within J22 - Accident - Full details at https://t.co/LwI3prBa31,2017-01-06T17:15:04.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
865,1487.0,8.17419415247618e+17,#M40 M40 southbound within J1A before M25 J16 clockwise access | Southbound | Road Works https://t.co/IdOnnzE6D9,2017-01-06T17:15:50.000Z,1155935730.0,OxTweets,News events and Info about anything Oxfordshire and neighbouring areas. #Oxtweets gets your message reviewed for re-tweeting,14634.0,0.0
866,1488.0,8.174199858992947e+17,#M25 anti-clockwise between J23 and J22 | Congestion https://t.co/o3fCs7GpMF,2017-01-06T17:18:06.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
867,1489.0,8.174199896615854e+17,M25 anti-clockwise within J22 | Accident https://t.co/W5gtxVYYuc,2017-01-06T17:18:07.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
868,1490.0,8.174202862325637e+17,#M25 anti-clockwise between J23 and J22 | Congestion https://t.co/5aBapXajoy Thx 2 HW England,2017-01-06T17:19:17.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
869,1491.0,8.174202879731384e+17,M25 anti-clockwise within J22 | Accident https://t.co/gMju8PVPni Thx 2 HW England,2017-01-06T17:19:18.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
870,1492.0,8.17420733584384e+17,#M25 J30 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-06T17:21:04.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
871,1493.0,8.174207349223916e+17,#M25 J30 anti-clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-06T17:21:04.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
872,1494.0,8.174207461883208e+17,Medium Disruption: Both ways between High Street and J22 #Hertfordshire #Traffic #M25,2017-01-06T17:21:07.000Z,7.330884380319498e+17,Traffic,,366.0,0.0
873,1495.0,8.174215147693179e+17,"1 lane (of 4) closed #M25 A/C at J22 due to a collision, @HertsPolice + @HighwaysEAST on scene awaiting recovery. Delays back to J23. https://t.co/Pyk5v99Y4k",2017-01-06T17:24:10.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
874,1496.0,8.17421515352404e+17,"1 lane (of 4) closed #M25 A/C at J22 due to a collision, @HertsPolice + @HighwaysEAST on scene awaiting recovery. Delays back to J23. https://t.co/QEsKeIyKqa",2017-01-06T17:24:10.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
875,1497.0,8.174216113347052e+17,#M25 anti-clockwise within J23 | Congestion https://t.co/o3fCs7GpMF,2017-01-06T17:24:33.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
876,1498.0,8.174217741241057e+17,"1 lane (of 4) closed #M25 A/C at J22 due to a collision, HertsPolice + HighwaysEAST on scene awaiting recovery. D… https://t.co/ZV4KX6xFRs…",2017-01-06T17:25:12.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
877,1499.0,8.174217772320727e+17,#M25 anti-clockwise within J23 | Congestion https://t.co/5aBapXajoy Thx 2 HW England,2017-01-06T17:25:13.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
878,1500.0,8.174222425608315e+17,#M25 anti-clockwise within J23 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-06T17:27:04.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
879,1502.0,8.174222435800228e+17,#M25 anti-clockwise within J23 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-06T17:27:04.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
880,1503.0,8.174222454925722e+17,#M25 anti-clockwise between J13 and J12 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-06T17:27:04.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
881,1504.0,8.174222468431544e+17,#M25 anti-clockwise between J13 and J12 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-06T17:27:05.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
882,1505.0,8.174222546193695e+17,"1 lane (of 4) closed #M25 A/C at J22 due to a collision, HertsPolice + HighwaysEAST on scene awaiting recovery. D… https://t.co/prKrwSgWmY…",2017-01-06T17:27:07.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
883,1506.0,8.174222743031726e+17,link road from M3 J2 eastbound to M25 J12 anti-clockwise | Anti-Clockwise | Congestion https://t.co/MVeMXZAG78,2017-01-06T17:27:11.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
884,1508.0,8.174224138184581e+17,"Lorry recovered #M25 J3 clockwise exit #Swanley and all lanes have reopened. Earlier delays have cleared, have a good evening.",2017-01-06T17:27:45.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
885,1509.0,8.174226947234939e+17,A127 Eastbound - Slow moving traffic between M25 J29 and A128 (Halfway House).,2017-01-06T17:28:52.000Z,97210159.0,Essex Travel News,Latest from ECC's Traffic Control with info on live incidents on Essex roads. Mon-Fri 0600-2000 Sat 0900-1730. Please send updates-but we cannot reply directly,58532.0,0.0
886,1511.0,8.174230005722194e+17,#M25 J2 clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-06T17:30:04.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
887,1512.0,8.174230017382482e+17,#M25 J2 clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-06T17:30:05.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
888,1513.0,8.174234716679864e+17,"M25 latest: All lanes open at J22 London Colney after earlier accident, but still around 30+ min delays anticlockwise (westbound) #HeartNews https://t.co/U2Q3L5KOzh",2017-01-06T17:31:57.000Z,16167714.0,Heart News East,"We're the newsteam for Heart East covering the news across the East of England
Got a story? Get in contact east.news@global.com",9781.0,1.0
889,1514.0,8.174234720496599e+17,"M25 latest: All lanes open at J22 London Colney after earlier accident, but still around 30+ min delays anticlockwise (westbound) #HeartNews https://t.co/AiByKVKTOs",2017-01-06T17:31:57.000Z,2427032642.0,Hertfordshire News,We’ve moved. You can still find the latest news for Hertfordshire here @HeartNewsEast,4385.0,0.0
890,1515.0,8.174236548542669e+17,"Lorry recovered #M25 J3 clockwise exit #Swanley and all lanes have reopened. Earlier delays have cleared, have a good evening. Thx 2 HW Eng…",2017-01-06T17:32:40.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
891,1518.0,8.174238733101957e+17,M25 J2 clockwise exit | Clockwise | Congestion,2017-01-06T17:33:33.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
892,1519.0,8.174245121993933e+17,#M25 anti-clockwise between J24 and J23 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-06T17:36:05.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
893,1520.0,8.174245134744617e+17,#M25 anti-clockwise between J24 and J23 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-06T17:36:05.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
894,1521.0,8.174252678827622e+17,#M25 anti-clockwise between J24 and J23 | Congestion https://t.co/o3fCs7GpMF,2017-01-06T17:39:05.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
895,1522.0,8.174253793884283e+17,#M25 anti-clockwise between J24 and J23 | Congestion https://t.co/5aBapXajoy Thx 2 HW England,2017-01-06T17:39:32.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
